1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	1
31	1
32	2
33	5
34	0
35	4
36	3
37	2
38	3
39	1
40	1
41	3
42	0
43	4
44	5
45	1
46	6
47	2
48	2
49	6
50	6
51	4
52	9
53	3
54	2
55	4
56	13
57	16
58	9
59	8
60	17
61	7
62	9
63	28
64	13
65	13
66	19
67	24
68	27
69	20
70	32
71	30
72	23
73	26
74	24
75	16
76	27
77	43
78	21
79	36
80	30
81	44
82	45
83	25
84	69
85	59
86	100
87	77
88	103
89	43
90	27
91	67
92	67
93	102
94	79
95	96
96	22
97	35
98	118
99	102
100	90
101	113
102	127
103	47
104	46
105	169
106	126
107	148
108	148
109	132
110	74
111	42
112	189
113	197
114	154
115	173
116	199
117	79
118	49
119	203
120	197
121	200
122	164
123	243
124	123
125	50
126	219
127	197
128	171
129	155
130	104
131	71
132	31
133	173
134	169
135	120
136	121
137	129
138	43
139	33
140	141
141	134
142	124
143	117
144	118
145	74
146	47
147	148
148	145
149	138
150	128
151	163
152	89
153	52
154	191
155	177
156	168
157	204
158	187
159	82
160	70
161	211
162	241
163	212
164	183
165	184
166	85
167	55
168	205
169	192
170	199
171	203
172	212
173	96
174	71
175	265
176	263
177	218
178	169
179	216
180	93
181	69
182	291
183	249
184	230
185	248
186	214
187	85
188	71
189	301
190	243
191	238
192	221
193	234
194	91
195	83
196	306
197	308
198	247
199	267
200	215
201	106
202	87
203	259
204	254
205	239
206	261
207	183
208	77
209	73
210	249
211	215
212	90
213	235
214	177
215	80
216	55
217	234
218	205
219	217
220	186
221	189
222	75
223	59
224	231
225	213
226	148
227	161
228	143
229	87
230	40
231	166
232	177
233	148
234	132
235	119
236	73
237	48
238	216
239	184
240	136
241	144
242	158
243	59
244	45
245	182
246	216
247	144
248	146
249	109
250	54
251	48
252	164
253	162
254	148
255	141
256	121
257	45
258	38
259	101
260	144
261	164
262	136
263	108
264	46
265	52
266	155
267	165
268	130
269	143
270	133
271	47
272	33
273	68
274	184
275	145
276	145
277	102
278	56
279	50
280	137
281	179
282	151
283	159
284	144
285	72
286	49
287	177
288	191
289	193
290	136
291	147
292	48
293	51
294	189
295	176
296	147
297	171
298	174
299	74
300	51
301	233
302	237
303	198
304	195
305	173
306	76
307	65
308	254
309	228
310	183
311	152
312	79
313	75
314	90
315	332
316	304
317	293
318	242
319	90
320	146
321	118
322	339
323	392
324	375
325	295
326	283
327	108
328	89
329	341
330	406
331	364
332	280
333	246
334	122
335	138
336	361
337	328
338	300
339	272
340	272
341	124
342	109
343	341
344	299
345	208
346	228
347	176
348	81
349	84
350	115
351	208
352	180
353	154
354	134
355	83
356	43
357	136
358	114
359	90
360	92
361	90
362	55
363	46
364	97
365	89
366	88
367	94
368	75
369	48
370	39
371	101
372	83
373	72
374	76
375	84
376	55
377	48
378	82
379	95
380	73
381	81
382	81
383	29
384	34
385	92
386	70
387	60
388	46
389	66
390	24
391	23
392	46
393	82
394	72
395	72
396	78
397	28
398	27
399	73
400	74
401	83
402	66
403	56
404	43
405	23
406	78
407	84
408	90
409	26
410	38
411	22
412	30
413	122
414	93
415	90
416	76
417	59
418	39
419	29
420	93
421	67
422	67
423	68
424	46
425	27
426	30
427	76
428	66
429	57
430	61
431	52
432	24
433	17
434	68
435	58
436	59
437	72
438	41
439	22
440	21
441	57
442	62
443	59
444	52
445	58
446	26
447	3
448	32
449	63
450	41
451	38
452	35
453	20
454	20
455	52
456	34
457	20
458	32
459	24
460	12
461	17
462	33
463	16
464	20
465	27
466	25
467	14
468	16
469	16
470	22
471	14
472	17
473	15
474	6
475	4
476	19
477	16
478	14
479	16
480	18
481	8
482	5
483	8
484	11
485	16
486	20
487	13
488	7
489	5
490	28
491	14
492	27
493	23
494	17
495	12
496	17
497	43
498	34
499	34
500	34
501	42
502	30
503	16
504	60
505	57
506	66
507	81
508	65
509	33
510	46
511	189
512	166
513	143
514	175
515	206
516	68
517	60
518	221
519	231
520	220
521	302
522	271
523	107
524	113
525	399
526	359
527	321
528	368
529	359
530	147
531	219
532	368
533	457
534	521
535	448
536	455
537	162
538	165
539	526
540	523
541	477
542	501
543	487
544	143
545	168
546	435
547	351
548	218
549	4
