1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	0
22	0
23	0
24	1
25	0
26	1
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	1
36	0
37	0
38	0
39	3
40	0
41	1
42	0
43	0
44	0
45	2
46	1
47	0
48	3
49	3
50	0
51	0
52	2
53	1
54	5
55	2
56	3
57	4
58	4
59	5
60	3
61	6
62	2
63	5
64	7
65	7
66	8
67	4
68	7
69	9
70	9
71	7
72	9
73	8
74	7
75	13
76	14
77	21
78	11
79	19
80	13
81	16
82	15
83	9
84	27
85	23
86	19
87	15
88	18
89	17
90	15
91	19
92	22
93	26
94	20
95	26
96	18
97	15
98	35
99	37
100	30
101	31
102	20
103	19
104	7
105	39
106	24
107	19
108	40
109	41
110	26
111	23
112	44
113	60
114	72
115	75
116	36
117	29
118	21
119	102
120	84
121	108
122	88
123	99
124	55
125	39
126	108
127	95
128	90
129	93
130	100
131	52
132	50
133	75
134	92
135	71
136	95
137	61
138	33
139	38
140	80
141	95
142	96
143	99
144	109
145	54
146	62
147	123
148	77
149	118
150	115
151	100
152	46
153	51
154	117
155	107
156	88
157	86
158	85
159	36
160	24
161	71
162	83
163	71
164	67
165	61
166	38
167	32
168	53
169	66
170	51
171	47
172	27
173	17
174	16
175	42
176	29
177	38
178	38
179	14
180	12
181	14
182	31
183	44
184	34
185	25
186	62
187	14
188	11
189	33
190	30
191	21
192	27
193	45
194	8
195	6
196	33
197	17
198	28
199	24
200	17
201	3
202	7
203	18
204	12
205	11
206	10
207	32
208	11
209	7
210	14
211	3
212	4
213	10
214	41
215	3
216	6
217	22
218	6
219	14
220	15
221	17
222	9
223	5
224	16
225	14
226	13
227	14
228	20
229	0
230	5
231	18
232	7
233	13
234	7
235	19
236	2
237	1
238	13
239	13
240	13
241	12
242	22
243	6
244	2
245	18
246	10
247	5
248	16
249	10
250	2
251	4
252	31
253	14
254	18
255	7
256	19
257	1
258	0
259	9
260	5
261	20
262	7
263	5
264	6
265	5
266	12
267	8
268	12
269	12
270	19
271	3
272	6
273	5
274	12
275	22
276	4
277	19
278	2
279	6
280	25
281	12
282	27
283	22
284	13
285	3
286	1
287	19
288	15
289	17
290	14
291	19
292	6
293	2
294	18
295	12
296	21
297	5
298	27
299	9
300	3
301	36
302	18
303	31
304	16
305	24
306	2
307	6
308	21
309	9
310	28
311	21
312	5
313	11
314	3
315	32
316	13
317	18
318	16
319	6
320	5
321	5
322	40
323	29
324	31
325	22
326	40
327	9
328	6
329	31
330	22
331	43
332	29
333	31
334	10
335	9
336	29
337	29
338	33
339	29
340	37
341	16
342	12
343	43
344	30
345	33
346	24
347	48
348	7
349	9
350	6
351	26
352	28
353	17
354	17
355	4
356	2
357	25
358	15
359	27
360	12
361	19
362	4
363	7
364	15
365	11
366	13
367	20
368	14
369	12
370	9
371	31
372	12
373	22
374	14
375	20
376	4
377	8
378	25
379	19
380	19
381	22
382	31
383	8
384	6
385	29
386	18
387	18
388	14
389	13
390	9
391	3
392	8
393	22
394	27
395	11
396	12
397	3
398	7
399	13
400	17
401	24
402	21
403	10
404	12
405	3
406	33
407	22
408	11
409	9
410	7
411	8
412	11
413	10
414	12
415	22
416	10
417	12
418	3
419	7
420	19
421	15
422	9
423	14
424	13
425	2
426	3
427	50
428	6
429	14
430	20
431	14
432	6
433	7
434	13
435	22
436	35
437	30
438	33
439	4
440	9
441	42
442	17
443	14
444	30
445	17
446	8
447	1
448	16
449	21
450	23
451	29
452	16
453	18
454	14
455	33
456	30
457	44
458	36
459	33
460	13
461	20
462	29
463	34
464	26
465	32
466	26
467	13
468	14
469	41
470	43
471	53
472	27
473	32
474	20
475	10
476	42
477	45
478	59
479	42
480	47
481	25
482	28
483	81
484	58
485	88
486	75
487	60
488	29
489	37
490	94
491	87
492	99
493	111
494	90
495	37
496	33
497	130
498	88
499	85
500	89
501	68
502	42
503	34
504	119
505	113
506	130
507	72
508	78
509	38
510	29
511	120
512	91
513	119
514	107
515	92
516	26
517	34
518	116
519	106
520	100
521	119
522	102
523	54
524	41
525	148
526	137
527	149
528	151
529	120
530	60
531	51
532	194
533	158
534	145
535	178
536	155
537	81
538	64
539	220
540	221
541	206
542	174
543	247
544	81
545	103
546	229
547	170
548	76
549	0
