1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	1
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	1
31	0
32	0
33	0
34	0
35	3
36	0
37	2
38	0
39	5
40	1
41	0
42	2
43	2
44	4
45	2
46	5
47	1
48	1
49	5
50	2
51	6
52	3
53	3
54	1
55	0
56	6
57	6
58	6
59	3
60	10
61	4
62	7
63	11
64	10
65	11
66	15
67	13
68	9
69	12
70	20
71	10
72	19
73	14
74	18
75	9
76	14
77	31
78	28
79	35
80	35
81	36
82	23
83	21
84	33
85	47
86	68
87	67
88	82
89	40
90	35
91	96
92	65
93	75
94	104
95	98
96	55
97	50
98	147
99	132
100	128
101	142
102	129
103	72
104	72
105	156
106	146
107	120
108	114
109	129
110	72
111	75
112	140
113	134
114	111
115	100
116	111
117	68
118	66
119	94
120	97
121	108
122	97
123	85
124	52
125	44
126	99
127	84
128	99
129	90
130	89
131	44
132	47
133	71
134	55
135	67
136	54
137	63
138	42
139	23
140	41
141	46
142	35
143	32
144	42
145	21
146	28
147	88
148	106
149	51
150	58
151	42
152	21
153	68
154	53
155	36
156	50
157	28
158	52
159	18
160	26
161	48
162	42
163	33
164	21
165	40
166	23
167	18
168	30
169	39
170	47
171	35
172	18
173	12
174	16
175	29
176	21
177	19
178	35
179	21
180	9
181	11
182	27
183	22
184	21
185	29
186	36
187	14
188	9
189	14
190	23
191	16
192	11
193	8
194	5
195	7
196	18
197	21
198	12
199	13
200	15
201	9
202	7
203	19
204	15
205	18
206	26
207	10
208	9
209	4
210	18
211	13
212	3
213	20
214	14
215	9
216	4
217	22
218	14
219	13
220	16
221	5
222	9
223	12
224	17
225	15
226	11
227	16
228	12
229	5
230	3
231	14
232	11
233	8
234	9
235	8
236	8
237	4
238	18
239	8
240	8
241	17
242	6
243	3
244	1
245	16
246	4
247	7
248	10
249	6
250	3
251	5
252	8
253	9
254	5
255	8
256	3
257	1
258	1
259	4
260	4
261	3
262	4
263	4
264	2
265	2
266	7
267	10
268	16
269	19
270	4
271	3
272	1
273	5
274	16
275	16
276	12
277	13
278	1
279	5
280	15
281	7
282	6
283	11
284	9
285	4
286	4
287	15
288	21
289	17
290	19
291	23
292	7
293	4
294	21
295	22
296	21
297	27
298	26
299	4
300	15
301	34
302	20
303	30
304	30
305	22
306	13
307	10
308	34
309	26
310	28
311	16
312	5
313	19
314	12
315	17
316	24
317	28
318	17
319	10
320	19
321	17
322	35
323	41
324	44
325	58
326	49
327	23
328	26
329	68
330	55
331	46
332	42
333	42
334	15
335	29
336	52
337	34
338	42
339	34
340	35
341	10
342	15
343	44
344	50
345	45
346	46
347	56
348	31
349	26
350	23
351	36
352	36
353	10
354	24
355	7
356	8
357	22
358	27
359	24
360	31
361	26
362	10
363	5
364	15
365	20
366	15
367	28
368	15
369	7
370	7
371	20
372	16
373	19
374	13
375	15
376	3
377	4
378	24
379	16
380	28
381	14
382	18
383	4
384	10
385	24
386	15
387	42
388	23
389	15
390	10
391	10
392	8
393	22
394	13
395	19
396	19
397	3
398	12
399	14
400	19
401	11
402	13
403	17
404	10
405	3
406	16
407	18
408	19
409	11
410	3
411	2
412	6
413	25
414	19
415	36
416	30
417	24
418	12
419	7
420	19
421	17
422	11
423	21
424	16
425	8
426	8
427	23
428	10
429	16
430	21
431	21
432	9
433	3
434	31
435	25
436	15
437	12
438	17
439	5
440	5
441	22
442	16
443	21
444	23
445	13
446	3
447	4
448	7
449	25
450	16
451	19
452	16
453	7
454	6
455	22
456	25
457	12
458	11
459	19
460	6
461	11
462	25
463	14
464	17
465	35
466	18
467	14
468	6
469	33
470	11
471	29
472	24
473	29
474	13
475	9
476	37
477	41
478	20
479	24
480	36
481	22
482	20
483	51
484	34
485	30
486	39
487	42
488	25
489	17
490	47
491	47
492	48
493	51
494	40
495	14
496	28
497	56
498	51
499	46
500	35
501	44
502	20
503	12
504	52
505	52
506	62
507	54
508	60
509	37
510	33
511	79
512	113
513	91
514	104
515	113
516	59
517	52
518	119
519	146
520	148
521	124
522	200
523	95
524	54
525	193
526	191
527	160
528	196
529	189
530	100
531	87
532	200
533	205
534	210
535	174
536	186
537	102
538	88
539	213
540	199
541	195
542	174
543	184
544	87
545	65
546	111
547	79
548	54
549	0
