1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	1
17	0
18	0
19	0
20	0
21	0
22	4
23	5
24	1
25	6
26	6
27	0
28	6
29	7
30	12
31	4
32	12
33	4
34	4
35	5
36	5
37	2
38	1
39	8
40	2
41	3
42	5
43	0
44	0
45	6
46	2
47	3
48	1
49	10
50	8
51	9
52	1
53	23
54	8
55	15
56	20
57	19
58	8
59	12
60	9
61	6
62	2
63	13
64	18
65	17
66	6
67	7
68	6
69	8
70	20
71	28
72	22
73	29
74	27
75	22
76	9
77	40
78	61
79	27
80	25
81	32
82	28
83	20
84	43
85	36
86	68
87	38
88	76
89	30
90	12
91	48
92	39
93	61
94	36
95	52
96	36
97	28
98	84
99	120
100	72
101	67
102	71
103	45
104	20
105	85
106	96
107	77
108	131
109	150
110	79
111	45
112	206
113	156
114	226
115	206
116	251
117	194
118	103
119	292
120	219
121	182
122	233
123	209
124	175
125	105
126	301
127	314
128	311
129	314
130	327
131	213
132	177
133	401
134	381
135	433
136	354
137	352
138	241
139	201
140	538
141	504
142	456
143	494
144	456
145	323
146	243
147	587
148	589
149	582
150	563
151	518
152	249
153	194
154	572
155	587
156	518
157	612
158	547
159	274
160	135
161	224
162	364
163	293
164	355
165	341
166	126
167	108
168	373
169	410
170	381
171	354
172	407
173	211
174	164
175	384
176	371
177	372
178	402
179	354
180	204
181	161
182	428
183	389
184	422
185	397
186	330
187	232
188	147
189	429
190	547
191	539
192	536
193	484
194	244
195	163
196	428
197	490
198	460
199	471
200	416
201	180
202	135
203	441
204	529
205	450
206	330
207	341
208	177
209	127
210	498
211	306
212	211
213	540
214	439
215	228
216	172
217	535
218	517
219	468
220	464
221	413
222	213
223	153
224	601
225	482
226	384
227	387
228	364
229	233
230	154
231	581
232	551
233	578
234	478
235	503
236	290
237	202
238	700
239	605
240	503
241	510
242	534
243	296
244	190
245	550
246	515
247	560
248	431
249	502
250	267
251	182
252	530
253	486
254	443
255	467
256	441
257	222
258	164
259	490
260	554
261	541
262	593
263	780
264	415
265	288
266	708
267	726
268	617
269	619
270	628
271	371
272	289
273	270
274	602
275	515
276	564
277	579
278	291
279	185
280	547
281	493
282	527
283	532
284	494
285	316
286	160
287	540
288	500
289	422
290	412
291	375
292	225
293	125
294	506
295	604
296	584
297	581
298	614
299	376
300	264
301	724
302	694
303	625
304	552
305	474
306	283
307	232
308	709
309	689
310	563
311	489
312	186
313	345
314	287
315	806
316	828
317	747
318	716
319	163
320	531
321	386
322	1044
323	1162
324	975
325	1053
326	1075
327	518
328	321
329	933
330	1008
331	851
332	911
333	1064
334	480
335	341
336	1023
337	1093
338	991
339	900
340	950
341	430
342	283
343	925
344	941
345	840
346	792
347	602
348	371
349	174
350	227
351	556
352	586
353	511
354	424
355	202
356	116
357	513
358	410
359	442
360	301
361	291
362	101
363	60
364	205
365	222
366	239
367	209
368	226
369	110
370	98
371	279
372	269
373	236
374	243
375	213
376	94
377	66
378	254
379	208
380	188
381	181
382	179
383	90
384	64
385	191
386	168
387	162
388	187
389	140
390	61
391	46
392	70
393	192
394	136
395	101
396	100
397	51
398	27
399	112
400	106
401	72
402	92
403	110
404	39
405	30
406	148
407	108
408	106
409	52
410	39
411	47
412	26
413	131
414	105
415	101
416	118
417	79
418	35
419	26
420	125
421	111
422	80
423	93
424	82
425	37
426	16
427	84
428	86
429	61
430	73
431	104
432	41
433	25
434	92
435	89
436	74
437	74
438	62
439	23
440	27
441	101
442	90
443	93
444	74
445	101
446	46
447	28
448	62
449	97
450	87
451	78
452	94
453	52
454	20
455	121
456	85
457	91
458	96
459	126
460	30
461	26
462	144
463	137
464	77
465	125
466	106
467	42
468	33
469	121
470	100
471	88
472	111
473	134
474	57
475	37
476	161
477	133
478	103
479	130
480	119
481	37
482	25
483	134
484	125
485	136
486	119
487	107
488	60
489	40
490	179
491	123
492	174
493	158
494	149
495	69
496	48
497	237
498	208
499	211
500	241
501	221
502	128
503	72
504	334
505	316
506	338
507	337
508	401
509	167
510	93
511	589
512	531
513	641
514	630
515	632
516	259
517	211
518	833
519	792
520	803
521	896
522	910
523	386
524	291
525	1147
526	1232
527	1119
528	1051
529	1213
530	450
531	392
532	1574
533	1409
534	1368
535	1458
536	1396
537	504
538	431
539	1771
540	1718
541	1517
542	1312
543	1442
544	415
545	361
546	1403
547	1070
548	382
549	8
