1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	1
24	3
25	3
26	5
27	2
28	12
29	6
30	17
31	11
32	5
33	1
34	3
35	9
36	8
37	7
38	7
39	7
40	2
41	2
42	8
43	7
44	3
45	8
46	10
47	2
48	2
49	4
50	6
51	9
52	5
53	8
54	5
55	5
56	10
57	4
58	11
59	11
60	14
61	7
62	5
63	11
64	17
65	25
66	20
67	32
68	10
69	9
70	23
71	14
72	22
73	26
74	15
75	29
76	16
77	31
78	23
79	24
80	51
81	24
82	28
83	22
84	52
85	40
86	30
87	56
88	68
89	20
90	32
91	60
92	79
93	64
94	65
95	76
96	44
97	37
98	99
99	132
100	149
101	132
102	163
103	132
104	88
105	238
106	195
107	203
108	182
109	223
110	106
111	82
112	269
113	253
114	261
115	233
116	198
117	128
118	109
119	240
120	221
121	225
122	235
123	203
124	153
125	109
126	246
127	237
128	203
129	184
130	233
131	155
132	120
133	204
134	239
135	218
136	227
137	226
138	149
139	107
140	251
141	254
142	225
143	213
144	246
145	155
146	128
147	307
148	320
149	276
150	274
151	278
152	182
153	116
154	336
155	313
156	278
157	229
158	223
159	132
160	137
161	335
162	245
163	243
164	228
165	202
166	147
167	113
168	269
169	244
170	279
171	251
172	249
173	128
174	122
175	270
176	238
177	240
178	242
179	209
180	122
181	116
182	313
183	258
184	228
185	237
186	206
187	126
188	111
189	272
190	263
191	286
192	244
193	245
194	91
195	117
196	329
197	254
198	274
199	273
200	225
201	101
202	110
203	343
204	295
205	278
206	239
207	225
208	95
209	126
210	329
211	187
212	118
213	331
214	251
215	120
216	104
217	339
218	343
219	307
220	300
221	295
222	94
223	104
224	301
225	357
226	306
227	255
228	234
229	115
230	84
231	270
232	274
233	300
234	228
235	243
236	97
237	119
238	321
239	303
240	314
241	283
242	268
243	143
244	123
245	404
246	347
247	323
248	275
249	234
250	124
251	100
252	369
253	299
254	307
255	273
256	240
257	157
258	95
259	289
260	326
261	286
262	275
263	269
264	95
265	92
266	332
267	312
268	320
269	282
270	296
271	133
272	112
273	184
274	356
275	380
276	340
277	281
278	155
279	133
280	449
281	356
282	414
283	385
284	331
285	199
286	121
287	399
288	421
289	432
290	378
291	319
292	151
293	134
294	397
295	357
296	381
297	351
298	364
299	235
300	142
301	447
302	372
303	438
304	408
305	333
306	155
307	189
308	500
309	399
310	353
311	333
312	168
313	240
314	252
315	578
316	552
317	507
318	374
319	201
320	317
321	287
322	705
323	751
324	857
325	766
326	927
327	384
328	353
329	1094
330	840
331	878
332	707
333	749
334	337
335	314
336	852
337	763
338	757
339	695
340	612
341	303
342	293
343	778
344	648
345	619
346	527
347	461
348	201
349	173
350	258
351	447
352	476
353	352
354	301
355	144
356	127
357	353
358	316
359	305
360	303
361	280
362	89
363	96
364	340
365	249
366	246
367	245
368	210
369	75
370	77
371	288
372	270
373	259
374	226
375	195
376	65
377	79
378	269
379	186
380	197
381	169
382	150
383	53
384	63
385	179
386	157
387	128
388	127
389	119
390	53
391	39
392	55
393	188
394	121
395	125
396	132
397	50
398	42
399	151
400	107
401	101
402	111
403	89
404	50
405	45
406	136
407	102
408	98
409	51
410	50
411	54
412	59
413	133
414	149
415	107
416	114
417	118
418	62
419	50
420	128
421	96
422	98
423	92
424	88
425	39
426	36
427	115
428	104
429	85
430	77
431	81
432	35
433	30
434	122
435	84
436	87
437	75
438	54
439	22
440	24
441	100
442	75
443	90
444	86
445	55
446	32
447	30
448	41
449	93
450	64
451	51
452	47
453	22
454	17
455	68
456	53
457	66
458	35
459	52
460	19
461	25
462	72
463	65
464	44
465	60
466	43
467	15
468	23
469	65
470	47
471	67
472	69
473	46
474	15
475	27
476	63
477	46
478	40
479	49
480	51
481	30
482	18
483	74
484	43
485	35
486	48
487	69
488	18
489	38
490	90
491	74
492	87
493	90
494	114
495	45
496	40
497	161
498	144
499	142
500	163
501	130
502	70
503	79
504	316
505	352
506	366
507	377
508	423
509	145
510	173
511	650
512	684
513	707
514	754
515	718
516	307
517	250
518	1070
519	1166
520	1120
521	1116
522	1013
523	481
524	394
525	1477
526	1288
527	1319
528	1268
529	1145
530	388
531	373
532	1310
533	1246
534	1242
535	1084
536	994
537	363
538	382
539	1395
540	1153
541	1091
542	1033
543	833
544	325
545	284
546	920
547	535
548	258
549	1
